symbol,FullName,Exchange,ISIN,Currency,Country
TQ2.F,TOYO KANETSU,Frankfurt (FWB),JP3554400006,EUR,Germany
TQ4.F,FANDIFI TECHNOLOGY CORP.,Frankfurt (FWB),CA3024371088,EUR,Germany
TQB0.F,MINDWALK HOLDINGS CORP.,Frankfurt (FWB),CA6026871054,EUR,Germany
TQI0.F,TELECOM ITALIA,Frankfurt (FWB),IT0005712671,EUR,Germany
TQIA.F,TELECOM ITALIA ADR 1,Frankfurt (FWB),US87927Y1029,EUR,Germany
TQK.F,"THE WENDY'S CO. A  DL-,10",Frankfurt (FWB),US95058W1009,EUR,Germany
TQN.F,TOYO SEIKAN GRP HLDGS LTD,Frankfurt (FWB),JP3613400005,EUR,Germany
TQR.F,BEIJ.TONG R.T.CHIN.,Frankfurt (FWB),HK0000145638,EUR,Germany
TQW.F,"TULLOW OIL PLC     LS-,10",Frankfurt (FWB),GB0001500809,EUR,Germany
TQZA.F,TECH.OLYMPIC NA      EO 5,Frankfurt (FWB),GRS403003007,EUR,Germany
TR1.F,"T.ROW.PR.GRP       DL-,20",Frankfurt (FWB),US74144T1088,EUR,Germany
TR3.F,VANADIUM RESOURCES LTD,Frankfurt (FWB),AU0000053522,EUR,Germany
TR4.F,"TRACTOR SUPPLY    DL-,008",Frankfurt (FWB),US8923561067,EUR,Germany
TR8.F,"TRANSCAT INC.      DL-,50",Frankfurt (FWB),US8935291075,EUR,Germany
TRB0.F,TRINITY BIOTEC.ADR NEW A,Frankfurt (FWB),US8964386036,EUR,Germany
TRC.F,NEXGOLD MINING CORP.,Frankfurt (FWB),CA65345V1085,EUR,Germany
TRG0.F,TRX GOLD CORP.,Frankfurt (FWB),CA87283P1099,EUR,Germany
TRL.F,"DAVITA INC.      DL -,001",Frankfurt (FWB),US23918K1088,EUR,Germany
TRR.F,"TREX CO. INC.      DL-,01",Frankfurt (FWB),US89531P1057,EUR,Germany
TRS.F,TC ENERGY CORP.,Frankfurt (FWB),CA87807B1076,EUR,Germany
TRVC.F,"CITIGROUP INC. DL -,01",Frankfurt (FWB),US1729674242,EUR,Germany
TRY.F,"BARINGS BDC INC. DL -,001",Frankfurt (FWB),US06759L1035,EUR,Germany
TS6.F,"TELESTE CORP.      EO-,40",Frankfurt (FWB),FI0009007728,EUR,Germany
TS8A.F,"DLH HOLDINGS CORP.DL-,001",Frankfurt (FWB),US23335Q1004,EUR,Germany
TSA.F,"ACI WORLDWIDE INC.DL-,005",Frankfurt (FWB),US0044981019,EUR,Germany
TSB.F,TSUBAKIMOTO CHAIN,Frankfurt (FWB),JP3535400000,EUR,Germany
TSFA.F,TAIWAN SEMICON.MANU.ADR/5,Frankfurt (FWB),US8740391003,EUR,Germany
TSI.F,TSINGTAO BREWERY  H  YC 1,Frankfurt (FWB),CNE1000004K1,EUR,Germany
TSI0.F,TSINGTAO BREWE. H ADR/5,Frankfurt (FWB),US8985291025,EUR,Germany
TSN.F,"ALINA HOLDINGS    LS 0,01",Frankfurt (FWB),GB00B1VS7G47,EUR,Germany
TSPA.F,TELEFONICA BRASIL ADR 2,Frankfurt (FWB),US87936R2058,EUR,Germany
TSQ.F,TRANSCOSMOS INC.,Frankfurt (FWB),JP3635700002,EUR,Germany
TSS.F,INNOTEC TSS AG,Frankfurt (FWB),DE0005405104,EUR,Germany
TSUA.F,TSUMURA + CO.,Frankfurt (FWB),JP3535800001,EUR,Germany
TT1.F,"TTM TECHNOLOGIES  DL-,001",Frankfurt (FWB),US87305R1095,EUR,Germany
TT4.F,TRUSTMARK CORP.,Frankfurt (FWB),US8984021027,EUR,Germany
TT6.F,"TETRA TECH INC.    DL-,01",Frankfurt (FWB),US88162G1031,EUR,Germany
TT8.F,"THE TRA.DESK A DL-,000001",Frankfurt (FWB),US88339J1051,EUR,Germany
TTA.F,TRINITY IND.         DL 1,Frankfurt (FWB),US8965221091,EUR,Germany
TTEB.F,TIETO OYJ,Frankfurt (FWB),FI0009000277,EUR,Germany
TTG.F,THORNEY TECHS LTD,Frankfurt (FWB),AU000000TEK4,EUR,Germany
TTK.F,TAKKT AG O.N.,Frankfurt (FWB),DE0007446007,EUR,Germany
TTO.F,TTL BET.GRDBES.AG INH ON,Frankfurt (FWB),DE0007501009,EUR,Germany
TTR1.F,TECHNOTRANS SE NA O.N.,Frankfurt (FWB),DE000A0XYGA7,EUR,Germany
TTU.F,NGE CAPITAL,Frankfurt (FWB),AU000000NGE5,EUR,Germany
TTX.F,THERALASE TECHNOLOGIE.INC,Frankfurt (FWB),CA88337V1004,EUR,Germany
TU0.F,THULE GROUP AB (PUBL),Frankfurt (FWB),SE0006422390,EUR,Germany
TU1.F,"TUBOS REUNIDOS A  EO -,02",Frankfurt (FWB),ES0180850416,EUR,Germany
TU3.F,TUNGSTEN MINING NL,Frankfurt (FWB),AU000000TGN3,EUR,Germany
TU5A.F,TURK HA.YO.UNS.ADR 10 TN1,Frankfurt (FWB),US90010R1095,EUR,Germany
TU9.F,TRANSURBAN GRP STPLD.SEC.,Frankfurt (FWB),AU000000TCL6,EUR,Germany
TUF.F,LIBERO FOOTB.FIN.INH O.N.,Frankfurt (FWB),DE000A161N22,EUR,Germany
TUI1.F,TUI AG NA O.N.,Frankfurt (FWB),DE000TUAG505,EUR,Germany
TUL1.F,"TURKCELL ILETISIM H.2,5/1",Frankfurt (FWB),US9001112047,EUR,Germany
TUO.F,TERUMO CORP.,Frankfurt (FWB),JP3546800008,EUR,Germany
TUO0.F,TERUMO CORP. ADR,Frankfurt (FWB),US88156J1051,EUR,Germany
TUQ1.F,TUCOWS INC.,Frankfurt (FWB),US8986972060,EUR,Germany
TUR.F,TURBON AG O.N.,Frankfurt (FWB),DE0007504508,EUR,Germany
TUS.F,TUAN SING HLDGS-LOC.SD-01,Frankfurt (FWB),SG2D13002373,EUR,Germany
TUU.F,SOLARTRON -NVDR-     BA 1,Frankfurt (FWB),TH0831010R16,EUR,Germany
TUUF.F,SOLARTRON -FGN-      BA 1,Frankfurt (FWB),TH0831010010,EUR,Germany
TUY.F,KINGSMEN RES,Frankfurt (FWB),CA49639T3001,EUR,Germany
TV3.F,TOCVAN VENTURES C,Frankfurt (FWB),CA88900N1050,EUR,Germany
TV9.F,TREVI-FIN. INDUSTR.,Frankfurt (FWB),IT0005709909,EUR,Germany
TVA0.F,"TRIVAGO A SP.ADS/5 EO-,06",Frankfurt (FWB),US89686D3035,EUR,Germany
TVJ.F,TSUKADA GLOBAL HLDGS INC.,Frankfurt (FWB),JP3835670005,EUR,Germany
TVL.F,TRAVELSKY TECHNOLOGY HYC1,Frankfurt (FWB),CNE1000004J3,EUR,Germany
TVTB.F,THAI VEGET.OIL-NVDR- BA 1,Frankfurt (FWB),TH0209010R15,EUR,Germany
TW1.F,TENARIS S.A. ADR/2DL 1,Frankfurt (FWB),US88031M1099,EUR,Germany
TW10.F,TENARIS S.A. DL 1,Frankfurt (FWB),LU2598331598,EUR,Germany
TW4.F,"EPENDION AB    SK 0,3333",Frankfurt (FWB),SE0000671711,EUR,Germany
TWA.F,TOWA CORP.,Frankfurt (FWB),JP3555700008,EUR,Germany
TWF.F,TAIWAN FD INC.       DL 1,Frankfurt (FWB),US8740361063,EUR,Germany
TWH.F,TWILIO INC.,Frankfurt (FWB),US90138F1021,EUR,Germany
TWL.F,SIMPSON MANUFACT.CO.DL-01,Frankfurt (FWB),US8290731053,EUR,Germany
TWN.F,TWIN DISC INC.,Frankfurt (FWB),US9014761012,EUR,Germany
TWSA.F,"TKH GROUP NV CVA  EO -,25",Frankfurt (FWB),NL0000852523,EUR,Germany
TWW.F,"TAYLOR WIMPEY PLC LS -,01",Frankfurt (FWB),GB0008782301,EUR,Germany
TWY.F,ALIBABA HLTH INFO.T.HD-01,Frankfurt (FWB),BMG0171K1018,EUR,Germany
TWYA.F,ALIB.HL.INF.TEC.UNSP.ADR,Frankfurt (FWB),US01609Y1082,EUR,Germany
TWZ.F,TRICAN WELL SERVICE,Frankfurt (FWB),CA8959451037,EUR,Germany
TX0.F,GOLD TERRA RESOURCES,Frankfurt (FWB),CA38076F1053,EUR,Germany
TX3A.F,AIRPORTS O.THAI-FOR- BA 1,Frankfurt (FWB),TH0765010Z16,EUR,Germany
TXC2.F,"TEIXEIRA DUARTE EO 0,50",Frankfurt (FWB),PTTD10AM0000,EUR,Germany
TXE.F,"TXT E-SOLUTIONS    EO-,50",Frankfurt (FWB),IT0001454435,EUR,Germany
TXG.F,"TEREX CORP.        DL-,01",Frankfurt (FWB),US8807791038,EUR,Germany
TXM1.F,"TRAVELZOO         DL -,01",Frankfurt (FWB),US89421Q2057,EUR,Germany
TXT.F,"TEXTRON INC.      DL-,125",Frankfurt (FWB),US8832031012,EUR,Germany
TXW.F,"TEXWINCA HLDGS LTD HD-,05",Frankfurt (FWB),BMG8770Z1068,EUR,Germany
TY2B.F,CITYCON OYJ,Frankfurt (FWB),FI4000369947,EUR,Germany
TY7.F,TOYOTA BOSHOKU CORP.,Frankfurt (FWB),JP3635400009,EUR,Germany
TYC1.F,TAIYO YUDEN CO. LTD,Frankfurt (FWB),JP3452000007,EUR,Germany
TYG.F,TINGYI (CAYMAN ISL.) HLDG,Frankfurt (FWB),KYG8878S1030,EUR,Germany
TYIA.F,"JOHNSON CONTR.INTL.DL-,01",Frankfurt (FWB),IE00BY7QL619,EUR,Germany
TYP.F,"TYLER TECHS INC.   DL-,01",Frankfurt (FWB),US9022521051,EUR,Germany
TYR.F,TOYO TIRE CORP.,Frankfurt (FWB),JP3610600003,EUR,Germany
TYS.F,TOKYO SEIMITSU,Frankfurt (FWB),JP3580200008,EUR,Germany
TYU2.F,"TRULY INTL HLDGS   HD-,02",Frankfurt (FWB),KYG910191363,EUR,Germany
TYZ.F,"TELEDYNE TECHS     DL-,01",Frankfurt (FWB),US8793601050,EUR,Germany
TZ0.F,JINMAO PROPERTY SERVICES,Frankfurt (FWB),HK0000827664,EUR,Germany
TZ1.F,TRANSALTA CORP.,Frankfurt (FWB),CA89346D1078,EUR,Germany
TZ3.F,"TOOTSIE ROLL    DL-,69044",Frankfurt (FWB),US8905161076,EUR,Germany
TZ4.F,"TITAN INTL INC.    DL-,01",Frankfurt (FWB),US88830M1027,EUR,Germany
TZ6.F,T + D HOLDINGS INC.,Frankfurt (FWB),JP3539220008,EUR,Germany
TZ7.F,TOHO CO. LTD.,Frankfurt (FWB),JP3553200001,EUR,Germany
TZ8.F,IREN S.P.A.          EO 1,Frankfurt (FWB),IT0003027817,EUR,Germany
TZ9.F,"MOVINN AS   DK -,040",Frankfurt (FWB),DK0061555539,EUR,Germany
TZL1.F,TELKOM SA SOC       RC 10,Frankfurt (FWB),ZAE000044897,EUR,Germany
TZO.F,TSODILO RESOURCES LTD,Frankfurt (FWB),CA8985301008,EUR,Germany
U040.F,PEGASUS MERCANTILE INC.,Frankfurt (FWB),CA70557Y2042,EUR,Germany
U09.F,"TALON RESOURCES LS-,01",Frankfurt (FWB),GB00BM8SQP62,EUR,Germany
U0I.F,"NEMAK SAB     MN 1,724561",Frankfurt (FWB),MX01NE000001,EUR,Germany
U0K.F,PELAGOS INSURANCE CA.LTD.,Frankfurt (FWB),BMG3398L1182,EUR,Germany
U0O.F,MDA SPACE LTD.,Frankfurt (FWB),CA55293N1096,EUR,Germany
U0P.F,REFLEX ADVANCED MAT.NEW,Frankfurt (FWB),CA75865D2068,EUR,Germany
U0S.F,KRAIT CRITICAL MIN. O.N.,Frankfurt (FWB),CA50078A1093,EUR,Germany
U0Y.F,GREATLAND RESOURCES LTD.,Frankfurt (FWB),AU0000397705,EUR,Germany
U0Z0.F,TOTEC RES. LTD.   O.N.,Frankfurt (FWB),CA89157M2040,EUR,Germany
U1A.F,4IG NYILV.MUK.RESZ. UF 20,Frankfurt (FWB),HU0000167788,EUR,Germany
U1B.F,"UNITE GROUP PLC    LS-,25",Frankfurt (FWB),GB0006928617,EUR,Germany
U1DA.F,MOLOGEN LIFESCIENCE AG,Frankfurt (FWB),DE000A3MQC96,EUR,Germany
U1N.F,"UNIFIRST CORP.     DL-,10",Frankfurt (FWB),US9047081040,EUR,Germany
U1O.F,UOL GROUP LTD.       SD 1,Frankfurt (FWB),SG1S83002349,EUR,Germany
U1R1.F,"APOLLO FUT.MOBIL.G.HD-,10",Frankfurt (FWB),BMG0411X1112,EUR,Germany
U1S.F,USINAS SID.MIN.GER. S.A.,Frankfurt (FWB),BRUSIMACNOR3,EUR,Germany
U1S0.F,USIMINAS PFD ADR/10000,Frankfurt (FWB),US9173022008,EUR,Germany
U1S1.F,USINAS SID.MIN.GER. PFD A,Frankfurt (FWB),BRUSIMACNPA6,EUR,Germany
U3I.F,G5 ENTERTAINMENT AK,Frankfurt (FWB),SE0001824004,EUR,Germany
U40.F,PATERSON RESOURCES LTD,Frankfurt (FWB),AU0000072019,EUR,Germany
U42.F,MIAMI INTL HLDGS INC.O.N.,Frankfurt (FWB),US59356Q1085,EUR,Germany
U44.F,"EXCELERATE ENER.A DL-,001",Frankfurt (FWB),US30069T1016,EUR,Germany
U4I.F,VICTORY GIANT TECH   HD 1,Frankfurt (FWB),CNE100007JY1,EUR,Germany
U4Z.F,AMMAN MIN. INTER. RP 1285,Frankfurt (FWB),ID1000191109,EUR,Germany
U57.F,TSURUMI MFG CO. LTD,Frankfurt (FWB),JP3536200003,EUR,Germany
U5L.F,ARCTIC BLUE BEVERAGES AB,Frankfurt (FWB),SE0017769136,EUR,Germany
U5P.F,VIVANI MED.INC. NEW O.N.,Frankfurt (FWB),US92854B1098,EUR,Germany
U5T.F,ULTRAGREEN.AI LTD.,Frankfurt (FWB),SGXE24586385,EUR,Germany
U5Y.F,TALEA GROUP S.P.A,Frankfurt (FWB),IT0005378333,EUR,Germany
U6M.F,TIALIS ESSENTIAL IT PLC,Frankfurt (FWB),GB00BN4M3M55,EUR,Germany
U6N.F,"PARATUS ENER.SVS   DL 4,9",Frankfurt (FWB),BMG6904D1083,EUR,Germany
U6O.F,SKOLON AB,Frankfurt (FWB),SE0017615784,EUR,Germany
U6Q.F,"UMBRELLA GL.ENERGY EO-,02",Frankfurt (FWB),ES0105670006,EUR,Germany
U6Z.F,"URANIUM ENERGY    DL-,001",Frankfurt (FWB),US9168961038,EUR,Germany
U76.F,OMADA HEALTH INC. O.N.,Frankfurt (FWB),US68170A1088,EUR,Germany
U770.F,MCLAREN MINERALS LTD.,Frankfurt (FWB),AU0000369662,EUR,Germany
U7MA.F,"CNNC INTL LTD     HD -,01",Frankfurt (FWB),KYG2352X1262,EUR,Germany
U7N1.F,CANADA CARBON INC.,Frankfurt (FWB),CA1348281025,EUR,Germany
U7X.F,NORRHYDRO GROUP OYJ  EO 1,Frankfurt (FWB),FI4000251954,EUR,Germany
U7Y.F,GL-CARLINK TECHNOLOGY,Frankfurt (FWB),KYG3940A1076,EUR,Germany
U8H.F,IMOTION AUTOM. CO.LTD H 1,Frankfurt (FWB),CNE100006855,EUR,Germany
U8I.F,"MICROSALT PLC LS-,001625",Frankfurt (FWB),GB00BQB6FF85,EUR,Germany
U8J.F,PICHE RESOURCES LIMITED,Frankfurt (FWB),AU0000333486,EUR,Germany
U8O.F,"EQUIPMAKE HLDGS LS -,0001",Frankfurt (FWB),GB00BMBVXB73,EUR,Germany
U8S.F,"SUBSTRATE ART.INTEL. -,10",Frankfurt (FWB),ES0105650008,EUR,Germany
U8S1.F,"SUBSTRA.ART.INT.B EO-,001",Frankfurt (FWB),ES0105650073,EUR,Germany
U8V.F,BEISEN HLDG LTD,Frankfurt (FWB),KYG0958D1060,EUR,Germany
U8X0.F,HIGHLAND C.M. A NEW O.N.,Frankfurt (FWB),CA4299351094,EUR,Germany
U8Y.F,SIREN GOLD LTD.,Frankfurt (FWB),AU0000104069,EUR,Germany
U91.F,GLOBAL COPPER CORP.  O.N.,Frankfurt (FWB),CA37964Y1016,EUR,Germany
U92.F,"FENBI LTD      DL -,00001",Frankfurt (FWB),KYG3413F1046,EUR,Germany
U9D0.F,WESHOP HOLDINGS AO.N.,Frankfurt (FWB),VGG1472N1252,EUR,Germany
U9O0.F,OAKRIDGE INTERNATIONAL,Frankfurt (FWB),AU0000146961,EUR,Germany
U9R.F,"UNDER ARMOUR A DL-,000333",Frankfurt (FWB),US9043111072,EUR,Germany
U9RA.F,"UNDER ARMOUR C DL-,000333",Frankfurt (FWB),US9043112062,EUR,Germany
U9S.F,NAMSYS INC.,Frankfurt (FWB),CA6300001071,EUR,Germany
U9T.F,UR-ENERGY INC.,Frankfurt (FWB),CA91688R1082,EUR,Germany
U9UA.F,UCORE RARE METALS INC.,Frankfurt (FWB),CA90348V3011,EUR,Germany
U9V1.F,EVEREST METALS CORPORATIO,Frankfurt (FWB),AU0000258170,EUR,Germany
U9Y.F,RISE NANO OPTICS O.N.,Frankfurt (FWB),CA76761X1069,EUR,Germany
UA10.F,URBAN ONE   CL.A NEW,Frankfurt (FWB),US91705J3032,EUR,Germany
UA11.F,URBAN ONE INC. D N-VTG,Frankfurt (FWB),US91705J4022,EUR,Germany
UA9.F,PENSKE AUTOMOTIVE DL-0001,Frankfurt (FWB),US70959W1036,EUR,Germany
UAL1.F,"UTD AIRLINES HLDGS DL-,01",Frankfurt (FWB),US9100471096,EUR,Germany
UAO.F,"STERLING INFRASTRU.DL-,01",Frankfurt (FWB),US8592411016,EUR,Germany
UB10.F,TERRA BALCANIA RES. O.N.,Frankfurt (FWB),CA88089G2027,EUR,Germany
UB5.F,"U.S. BANCORP       DL-,01",Frankfurt (FWB),US9029733048,EUR,Germany
UBE.F,UBE CORP.,Frankfurt (FWB),JP3158800007,EUR,Germany
UBK.F,UMWELTBANK AG O.N.,Frankfurt (FWB),DE0005570808,EUR,Germany
UBW1.F,"BABCOCK+WILCOX ENT.DL-,01",Frankfurt (FWB),US05614L2097,EUR,Germany
UC1.F,ROHTO PHARM.,Frankfurt (FWB),JP3982400008,EUR,Germany
UCA1.F,U.C.A. AG O.N.,Frankfurt (FWB),DE000A12UK57,EUR,Germany
UCBN.F,UTD COMMUNITY BANKS  DL 1,Frankfurt (FWB),US90984P3038,EUR,Germany
UCCP.F,"WESTWATER RES     DL-,001",Frankfurt (FWB),US9616842061,EUR,Germany
UCE.F,"ULTRA CLEAN HLDGS DL-,001",Frankfurt (FWB),US90385V1070,EUR,Germany
UCH.F,TOURISM HLDGS LTD    O.N.,Frankfurt (FWB),NZHELE0001S9,EUR,Germany
UCI.F,"CSW IND. INC.     DL-,01",Frankfurt (FWB),US1264021064,EUR,Germany
UCM.F,BUZZI,Frankfurt (FWB),IT0001347308,EUR,Germany
UCNA.F,TOWER LTD,Frankfurt (FWB),NZTWRE0011S2,EUR,Germany
UCO.F,UNITED CORPS LTD.,Frankfurt (FWB),CA9101442031,EUR,Germany
UD1.F,"PEDEVCO CORP. NEW DL-,001",Frankfurt (FWB),US70532Y4026,EUR,Germany
UD7C.F,VANTEX RESOURCES LTD,Frankfurt (FWB),CA9219456063,EUR,Germany
UDD.F,PRESCIENT THERAP.,Frankfurt (FWB),AU000000PTX3,EUR,Germany
UDM0.F,TREKOR METALS LTD.,Frankfurt (FWB),CA89472Y1079,EUR,Germany
UDW.F,"AB VILKUSKIU PIEN.EO 0,29",Frankfurt (FWB),LT0000127508,EUR,Germany
UE1.F,"UNIVERSAL EL.      DL-,01",Frankfurt (FWB),US9134831034,EUR,Germany
UE22.F,"BIG SKY INDUSTRIAL DL-,01",Frankfurt (FWB),US9118053076,EUR,Germany
UE8.F,"TKM GRUPP AS       EO-,40",Frankfurt (FWB),EE0000001105,EUR,Germany
UEI.F,"TERNA R.E.N. SPA  EO -,22",Frankfurt (FWB),IT0003242622,EUR,Germany
UEN.F,"UBISOFT ENTMT IN.EO-,0775",Frankfurt (FWB),FR0000054470,EUR,Germany
UEN0.F,UBISOFT ENTMT ADR 1/5,Frankfurt (FWB),US90348R1023,EUR,Germany
UEO.F,"WESTLAKE CORP      DL-,01",Frankfurt (FWB),US9604131022,EUR,Germany
UER0.F,"TOP SHIPS          DL-,01",Frankfurt (FWB),MHY8897Y2307,EUR,Germany
UF0.F,"UDR INC.           DL-,01",Frankfurt (FWB),US9026531049,EUR,Germany
UF2.F,SUNSTONE H.INV.(N.) DL-01,Frankfurt (FWB),US8678921011,EUR,Germany
UF3.F,UFP INDS INC.,Frankfurt (FWB),US90278Q1085,EUR,Germany
UFH.F,"US FOODS HLDG CORP DL-,01",Frankfurt (FWB),US9120081099,EUR,Germany
UFP.F,"UFP TECHS INC.     DL-,01",Frankfurt (FWB),US9026731029,EUR,Germany
UFX.F,CAULDRON ENERGY LTD.,Frankfurt (FWB),AU000000CXU9,EUR,Germany
UFY.F,SERVICE STREAM LTD,Frankfurt (FWB),AU000000SSM2,EUR,Germany
UG2.F,"ANGIODYNAMICS INC. DL-,01",Frankfurt (FWB),US03475V1017,EUR,Germany
UG5A.F,"TIGER BRANDS    RC-,10",Frankfurt (FWB),ZAE000071080,EUR,Germany
UG6.F,SFL CORP. LTD        DL 1,Frankfurt (FWB),BMG7738W1064,EUR,Germany
UG8.F,AVENG LTD.         RC 25,Frankfurt (FWB),ZAE000302618,EUR,Germany
UG9.F,NEWMARKET CORP.,Frankfurt (FWB),US6515871076,EUR,Germany
UGB1.F,UNIGOLD INC.,Frankfurt (FWB),CA90476X5091,EUR,Germany
UGI.F,SUGI HOLDINGS CO. LTD.,Frankfurt (FWB),JP3397060009,EUR,Germany
UGL.F,US GLOBAL INVESTORS A,Frankfurt (FWB),US9029521005,EUR,Germany
UGN.F,GENSOURCE POTASH,Frankfurt (FWB),CA37252X1042,EUR,Germany
UGR.F,ULTRAPAR PART. PFD ADR 1,Frankfurt (FWB),US90400P1012,EUR,Germany
UH3.F,FERGUSON ENTERPRISES INC.,Frankfurt (FWB),US31488V1070,EUR,Germany
UH40.F,IONDRIVE LTD.,Frankfurt (FWB),AU0000305542,EUR,Germany
UH7A.F,TENNANT MINERALS LTD.,Frankfurt (FWB),AU0000142945,EUR,Germany
UH9.F,BEYOND OIL LTD.,Frankfurt (FWB),CA0886691066,EUR,Germany
UHR.F,"SWATCH GRP AG INH.SF 2,25",Frankfurt (FWB),CH0012255151,EUR,Germany
UHRA.F,"SWATCH GR.ADR 1/20/SF2,25",Frankfurt (FWB),US8701231065,EUR,Germany
UHRN.F,"SWATCH GRP AG NAM.SF 0,45",Frankfurt (FWB),CH0012255144,EUR,Germany
UHS.F,UNIV. HEALTH SERV.B DL-01,Frankfurt (FWB),US9139031002,EUR,Germany
UI2.F,"KEMPER CORP.       DL-,10",Frankfurt (FWB),US4884011002,EUR,Germany
UI51.F,WASTE CONNECTIONS,Frankfurt (FWB),CA94106B1013,EUR,Germany
UI6.F,"ALPHA BANK S.A.  EO-,29",Frankfurt (FWB),GRS830003000,EUR,Germany
UI8.F,STRATEGIC RES INC. NEW,Frankfurt (FWB),CA86277X4093,EUR,Germany
UIO.F,ATLANTIC UNION BANKS.DL 2,Frankfurt (FWB),US04911A1079,EUR,Germany
UIPN.F,UNIPOL ASSICURAZIONI NAM.,Frankfurt (FWB),IT0004810054,EUR,Germany
UJ0.F,WEST RED LAKE GOLD MINES,Frankfurt (FWB),CA95556L1013,EUR,Germany
UJ9.F,SHANDONG BOAN BIOTECH.H 1,Frankfurt (FWB),CNE100005RV4,EUR,Germany
UK2.F,"SHANDONG WEIGAO H  YC-,10",Frankfurt (FWB),CNE100000171,EUR,Germany
UK3.F,NETSTARS CO. LTD.,Frankfurt (FWB),JP3758280006,EUR,Germany
UK6A.F,"HARWORTH GROUP PLC LS-,10",Frankfurt (FWB),GB00BYZJ7G42,EUR,Germany
UK8.F,"CUBESMART          DL-,01",Frankfurt (FWB),US2296631094,EUR,Germany
UK90.F,GETTY COPPER INC.,Frankfurt (FWB),CA3742713025,EUR,Germany
UKC.F,CASH CONVERTERS INTL,Frankfurt (FWB),AU000000CCV1,EUR,Germany
UKI.F,"KENDRICK RES    LS -,0003",Frankfurt (FWB),GB00BNBQZW49,EUR,Germany
UKJ0.F,CERYVYN THERAPEUTICS LTD.,Frankfurt (FWB),AU0000478117,EUR,Germany
UKJ2.F,CERYVYN THERAP.(SP.ADR/8),Frankfurt (FWB),US68386J2087,EUR,Germany
UKN.F,"AZZURO RESOURCES  LS-,004",Frankfurt (FWB),AU0000340143,EUR,Germany
UL4.F,CODAN LTD.,Frankfurt (FWB),AU000000CDA3,EUR,Germany
UL5A.F,BQE WATER INC.,Frankfurt (FWB),CA0556402059,EUR,Germany
ULB.F,"ULTRALIFE CORP.   DL -,10",Frankfurt (FWB),US9038991025,EUR,Germany
ULC.F,UNITED LABELS O.N.,Frankfurt (FWB),DE0005489561,EUR,Germany
ULF1.F,"TOWER RESOURCES LS-,00001",Frankfurt (FWB),GB00BZ6D6J81,EUR,Germany
ULI.F,"US LIME+MINER.INC. DL-,01",Frankfurt (FWB),US9119221029,EUR,Germany
UM3.F,UMC ELECTRONICS CO. LTD,Frankfurt (FWB),JP3944330004,EUR,Germany
UM7.F,EUREKA GROUP HLDGS LTD,Frankfurt (FWB),AU000000EGH7,EUR,Germany
UMB.F,UMB FINL CORP.       DL 1,Frankfurt (FWB),US9027881088,EUR,Germany
UMCB.F,UTD MICROELECTR.ADR NEW/5,Frankfurt (FWB),US9108734057,EUR,Germany
UMD.F,UMT UTD MOB.TECHN. INH ON,Frankfurt (FWB),DE000A40ZVU2,EUR,Germany
UN0.F,UNIPER SE  NA O.N.,Frankfurt (FWB),DE000UNSE026,EUR,Germany
UN10.F,"SOW GOOD COM PAR DL-,001",Frankfurt (FWB),US84612H3049,EUR,Germany
UN3.F,"UTD NATURAL FOODS  DL-,01",Frankfurt (FWB),US9111631035,EUR,Germany
UN4.F,UNICHARM CORP.,Frankfurt (FWB),JP3951600000,EUR,Germany
UN41.F,UNICHARM CORP. SP.ADR 1/5,Frankfurt (FWB),US90460M2044,EUR,Germany
UN9.F,UNIQA INSURANCE GROUP AG,Frankfurt (FWB),AT0000821103,EUR,Germany
UNC.F,UCB S.A.,Frankfurt (FWB),BE0003739530,EUR,Germany
UNC0.F,UCB S.A. UNSP.ADR 1/2,Frankfurt (FWB),US9034801012,EUR,Germany
UNE.F,"FIRST US BANCSH.   DL-,01",Frankfurt (FWB),US33744V1035,EUR,Germany
UNH.F,"UNITEDHEALTH GROUP DL-,01",Frankfurt (FWB),US91324P1021,EUR,Germany
UNH0.F,UNITEDHLTH GRP.CDR(REG.S),Frankfurt (FWB),CA91324M1095,EUR,Germany
UNH1.F,UNITEDHEALTH GRP CDR O.N.,Frankfurt (FWB),CA91324K1030,EUR,Germany
UNJ.F,"UNITED LABS INTL  HD -,01",Frankfurt (FWB),KYG8813K1085,EUR,Germany
UNK.F,"UTD BANKSHS INC.  DL 2,50",Frankfurt (FWB),US9099071071,EUR,Germany
UNP.F,"UNION PAC.        DL 2,50",Frankfurt (FWB),US9078181081,EUR,Germany
UNP0.F,UNION PACIFIC CDR O.N.,Frankfurt (FWB),CA90782V1067,EUR,Germany
UNS1.F,"VIAVI SOLUTIONS   DL-,001",Frankfurt (FWB),US9255501051,EUR,Germany
UNV.F,UNILEVER ADR/1 NEW 2025,Frankfurt (FWB),US9047678035,EUR,Germany
UNV0.F,"UNILEVER PLC     LS -,035",Frankfurt (FWB),GB00BVZK7T90,EUR,Germany
UO9.F,PRIVATE BANC. OF AM.,Frankfurt (FWB),US74274F1003,EUR,Germany
UOB.F,UTD OV. BK           SD 1,Frankfurt (FWB),SG1M31001969,EUR,Germany
UOB0.F,UTD OV. BK-LOC-ADR/1 SD 1,Frankfurt (FWB),US9112713022,EUR,Germany
UOF.F,"URBAN OUTFITTERS DL-,0001",Frankfurt (FWB),US9170471026,EUR,Germany
