symbol,FullName,Exchange,ISIN,Currency,Country
ELM.L,ELEMENTIS,LSE,GB0002418548,GBP,United Kingdom
ELSA.L,SOCIETATEA ENERGETICA ELECTRICA SA,LSE,US83367Y2072,GBP,United Kingdom
ELTA.L,ELECTRA PRIVATE EQUITY,LSE,GB0003085445,GBP,United Kingdom
EMAN.L,EVERYMAN MEDIA GROUP PLC,LSE AIM,GB00BFH55S51,GBP,United Kingdom
EME.L,EMPYREAN ENERGY,LSE AIM,GB00B09G2351,GBP,United Kingdom
EMG.L,MAN GROUP PLC,LSE,GB00B83VD954,GBP,United Kingdom
EMH.L,EUROPEAN METALS HLDGS LTD,LSE AIM,VGG3191T1021,GBP,United Kingdom
EMIS.L,EMIS GROUP PLC,LSE AIM,GB00B61D1Y04,GBP,United Kingdom
EMM.L,EMERGING MARKET MINERALS PLC,LSE AIM,GB00B3CMRN66,GBP,United Kingdom
EMR.L,EMPRESARIA GROUP PLC,LSE AIM,GB00B0358N07,GBP,United Kingdom
ENDV.L,ENDEAVOUR INTL CORP,LSE,US29259G2003,GBP,United Kingdom
ENGI.L,ENERGISER INVESTMENTS PLC,LSE AIM,GB00B06CZD75,GBP,United Kingdom
ENQ.L,ENQUEST PLC,LSE,GB00B635TG28,GBP,United Kingdom
ENTU.L,ENTU (UK) LTD,LSE AIM,GB00BQXKYQ29,GBP,United Kingdom
EOG.L,EUROPA OIL & GAS(HLDGS),LSE AIM,GB00B03CJS30,GBP,United Kingdom
EPG.L,EP GLOBAL OPPORTUNITIES TRUST,LSE,GB0033862573,GBP,United Kingdom
EPIC.L,EDISTON PPTY INV CO PLC,LSE,GB00BNGMZB68,GBP,United Kingdom
EPO.L,EARTHPORT PLC,LSE AIM,GB00B0DFPF10,GBP,United Kingdom
EPWN.L,EPWIN GROUP PLC,LSE AIM,GB00BNGY4Y86,GBP,United Kingdom
EQN.L,EQUINITI GROUP PLC,LSE,GB00BYWWHR75,GBP,United Kingdom
ERET.L,EUROPEAN REAL ESTATE INVMT TR LTD,LSE,GG00BDCSC847,GBP,United Kingdom
ERGO.L,ERGOMED PLC,LSE AIM,GB00BN7ZCY67,GBP,United Kingdom
ERM.L,EUROMONEY INSTITUTIONAL INVESTOR,LSE,GB0006886666,GBP,United Kingdom
ESCH.L,ESCHER GROUP HLDGS PLC,LSE AIM,IE00B6SKRB38,GBP,United Kingdom
ESG.L,ESERVGLOBAL,LSE AIM,AU000000ESV3,GBP,United Kingdom
ESNT.L,ESSENTRA PLC,LSE,GB00B0744359,GBP,United Kingdom
ESO.L,EPE SPECIAL OPPORTUNITIES PLC,LSE AIM,IM00B4JV7H77,GBP,United Kingdom
ESP.L,EMPIRIC STUDENT PROP PLC,LSE,GB00BLWDVR75,GBP,United Kingdom
ESR.L,ENSOR HLDGS,LSE AIM,GB0003186409,GBP,United Kingdom
ESUR.L,ESURE GROUP PLC,LSE,GB00B8KJH563,GBP,United Kingdom
ET.L,ESTABLISHMENT INVESTMENT TRUST PLC,LSE,GB0031336919,GBP,United Kingdom
ETI.L,ENTERPRISE INNS,LSE,GB00B1L8B624,GBP,United Kingdom
ETLN.L,ETALON GROUP LTD,LSE,US29760G1031,GBP,United Kingdom
ETO.L,ENTERTAINMENT ONE LTD,LSE,CA29382B1022,GBP,United Kingdom
ETX.L,E-THERAPEUTICS PLC,LSE AIM,GB00B2823H99,GBP,United Kingdom
EUA.L,EURASIA MINING,LSE AIM,GB0003230421,GBP,United Kingdom
EUSP.L,EU SUPPLY PLC,LSE AIM,GB00BFG35570,GBP,United Kingdom
EUT.L,EUROPEAN INVESTMENT TRUST PLC(THE),LSE,GB0003295010,GBP,United Kingdom
EVG.L,EVGEN PHARMA PLC,LSE AIM,GB00BSVYN304,GBP,United Kingdom
EVR.L,EVRAZ PLC,LSE,GB00B71N6K86,GBP,United Kingdom
EVRH.L,EVR HLDGS PLC,LSE AIM,GB00BD2YHN21,GBP,United Kingdom
EWG.L,EUROPEAN WEALTH GROUP LTD,LSE AIM,GG00BKY4K072,GBP,United Kingdom
EWGL.L,EUROPEAN WEALTH GROUP LTD,LSE AIM,GG00BKY4JY43,GBP,United Kingdom
EWI.L,EDINBURGH WORLDWIDE INVESTMENT TST,LSE,GB0002916335,GBP,United Kingdom
EXI.L,EXILLON ENERGY PLC,LSE,IM00B58FMW76,GBP,United Kingdom
EXO.L,EXOVA GRP PLC,LSE,GB00BKY7HG11,GBP,United Kingdom
EXPN.L,EXPERIAN PLC,LSE,GB00B19NLV48,GBP,United Kingdom
EYE.L,EAGLE EYE SOLUTIONS LTD,LSE AIM,GB00BKF1YD83,GBP,United Kingdom
EZH.L,EASYHOTEL PLC,LSE AIM,GB00BN56KF84,GBP,United Kingdom
EZJ.L,EASYJET,LSE,GB00B7KR2P84,GBP,United Kingdom
FAIR.L,FAIR OAKS INCOME FUND LTD,LSE,GG00BMBN1D14,GBP,United Kingdom
FAL.L,FALCON ACQUISITIONS LTD,LSE,GG00BYTLL975,GBP,United Kingdom
FAM.L,FINNAUST MINING PLC,LSE AIM,GB00BFD3VF20,GBP,United Kingdom
FAN.L,VOLUTION GROUP PLC,LSE,GB00BN3ZZ526,GBP,United Kingdom
FARN.L,FARON PHARMACEUTICALS OY,LSE AIM,FI4000153309,GBP,United Kingdom
FAS.L,FIDELITY ASIAN VALUES,LSE,GB0003322319,GBP,United Kingdom
FBDU.L,FLYING BRANDS,LSE,GB0003437059,GBP,United Kingdom
FBH.L,F.B.D.HLDGS,LSE,IE0003290289,GBP,United Kingdom
FBKD.L,FINANSBANK,LSE,US31770N4097,GBP,United Kingdom
FBT.L,FORBIDDEN TECHNOLOGIES,LSE AIM,GB0004740477,GBP,United Kingdom
FCCN.L,FRENCH CONNECTION GROUP,LSE,GB0033764746,GBP,United Kingdom
FCI.L,F&C CAPITAL & INCOME INV TST,LSE,GB0003463287,GBP,United Kingdom
FCIF.L,FUNDING CIRCLE SME INCOME FUND LTD,LSE,GG00BYYJCZ96,GBP,United Kingdom
FCPT.L,F&C COMMERCIAL PROPERTY TRUST LD,LSE,GG00B4ZPCJ00,GBP,United Kingdom
FCR.L,FERRUM CRESCENT LTD,LSE AIM,AU000000FCR2,GBP,United Kingdom
FCRE.L,F&C UK REAL ESTATE INVESTMENTS LTD,LSE,GB00B012T521,GBP,United Kingdom
FCRM.L,FULCRUM UTILITY SERVICES LD,LSE AIM,KYG368851047,GBP,United Kingdom
FCS.L,F&C GLOBAL SMALLER COMPANIES,LSE,GB0000175058,GBP,United Kingdom
FCSS.L,FIDELITY CHINA SPECIAL SITUATIONS,LSE,GB00B62Z3C74,GBP,United Kingdom
FDBK.L,FEEDBACK,LSE AIM,GB0003340550,GBP,United Kingdom
FDEV.L,FRONTIER DEVELOPMENTS PLC,LSE AIM,GB00BBT32N39,GBP,United Kingdom
FDI.L,FIRESTONE DIAMONDS,LSE AIM,GB00BKX59Y86,GBP,United Kingdom
FDL.L,FINDEL,LSE,GB00B8B4R053,GBP,United Kingdom
FDM.L,FDM GROUP PLC,LSE,GB00BLWDVP51,GBP,United Kingdom
FDP.L,FIRST DERIVATIVES PLC,LSE AIM,GB0031477770,GBP,United Kingdom
FDSA.L,FIDESSA GROUP PLC,LSE,GB0007590234,GBP,United Kingdom
FEEA.L,FEDERAL GRID CO UNI ENERGY SYS PJSC,LSE,US3133541025,GBP,United Kingdom
FEET.L,FUNDSMITH EMERGING EQUITIES TR PLC,LSE,GB00BLSNND18,GBP,United Kingdom
FEN.L,FRENKEL TOPPING GROUP,LSE AIM,GB00B01YXQ71,GBP,United Kingdom
FENR.L,FENNER PLC,LSE,GB0003345054,GBP,United Kingdom
FEV.L,FIDELITY EUROPEAN VALUES,LSE,GB00BK1PKQ95,GBP,United Kingdom
FEVR.L,FEVERTREE DRINKS PLC,LSE AIM,GB00BRJ9BJ26,GBP,United Kingdom
FFWD.L,FASTFORWARD INNOVATIONS LTD,LSE AIM,GG00BRK9BQ81,GBP,United Kingdom
FFX.L,FAIRFX GROUP PLC,LSE AIM,GB00BLS0XX25,GBP,United Kingdom
FFY.L,FYFFES,LSE AIM,IE0003295239,GBP,United Kingdom
FGP.L,FIRSTGROUP,LSE,GB0003452173,GBP,United Kingdom
FGT.L,FINSBURY GROWTH & INCOME TRUST,LSE,GB0007816068,GBP,United Kingdom
FIF.L,FINSBURY FOOD GROUP,LSE AIM,GB0009186429,GBP,United Kingdom
FIPP.L,FRONTIER IP GROUP PLC,LSE AIM,GB00B63PS212,GBP,United Kingdom
FISH.L,FISHING REPUBLIC PLC,LSE AIM,GB00BY7RY763,GBP,United Kingdom
FITB.L,FITBUG HLDGS PLC,LSE AIM,GB00B57JBH88,GBP,United Kingdom
FIVE.L,X5 RETAIL GROUP N.V,LSE,US98387E2054,GBP,United Kingdom
FJET.L,FASTJET PLC,LSE AIM,GB00BWGCH354,GBP,United Kingdom
FJV.L,FIDELITY JAPANESE VALUES,LSE,GB0003328555,GBP,United Kingdom
FJVS.L,FIDELITY JAPANESE VALUES,LSE,GB00BLY2CK21,GBP,United Kingdom
FKE.L,FISKE,LSE AIM,GB0003353157,GBP,United Kingdom
FKL.L,FALKLAND ISLANDS HLDGS,LSE AIM,GB00BD0CWJ91,GBP,United Kingdom
FLK.L,FLETCHER KING,LSE AIM,GB0003425310,GBP,United Kingdom
FLO.L,FLOWTECH FLUIDPOWER PLC,LSE AIM,GB00BM4NR742,GBP,United Kingdom
FLOW.L,FLOWGROUP PLC,LSE AIM,GB00B19H7076,GBP,United Kingdom
FLX.L,FALANX GROUP LTD,LSE AIM,VGG3338A1075,GBP,United Kingdom
FLYB.L,FLYBE GROUP PLC,LSE,GB00B4QMVR10,GBP,United Kingdom
FMPG.L,F&C MANAGED PORTFOLIO TRUST PLC,LSE,GB00B2PP2527,GBP,United Kingdom
FMPI.L,F&C MANAGED PORTFOLIO TRUST PLC,LSE,GB00B2PP3J36,GBP,United Kingdom
FOG.L,FALCON OIL & GAS,LSE AIM,CA3060711015,GBP,United Kingdom
FORT.L,FORTERRA PLC,LSE,GB00BYYW3C20,GBP,United Kingdom
FOUR.L,4IMPRINT GROUP PLC,LSE,GB0006640972,GBP,United Kingdom
FOX.L,FOX MARBLE HLDGS PLC,LSE AIM,GB00B7LGG306,GBP,United Kingdom
FOXT.L,FOXTONS GROUP PLC,LSE,GB00BCKFY513,GBP,United Kingdom
FPEO.L,F&C PRIVATE EQUITY TRUST,LSE,GB0030738271,GBP,United Kingdom
FPM.L,FAROE PETROLEUM PLC,LSE AIM,GB0033032904,GBP,United Kingdom
FPO.L,FIRST PROPERTY GROUP,LSE AIM,GB0004109889,GBP,United Kingdom
FRAN.L,FRANCHISE BRANDS PLC,LSE AIM,GB00BD6P7Y24,GBP,United Kingdom
FRCL.L,FOREIGN & COL INVESTM TRUST,LSE,GB0003466074,GBP,United Kingdom
FRES.L,FRESNILLO PLC,LSE,GB00B2QPKJ12,GBP,United Kingdom
FRM.L,FORMATION GROUP PLC,LSE AIM,GB0030432735,GBP,United Kingdom
FRP.L,FAIRPOINT GROUP PLC,LSE AIM,GB0032360280,GBP,United Kingdom
FRR.L,FRONTERA RESOURCES CORP,LSE AIM,KYG368131069,GBP,United Kingdom
FRUT.L,FRUTAROM INDUSTRIES,LSE,US35950R2058,GBP,United Kingdom
FSFL.L,FORESIGHT SOLAR FUND LTD,LSE,JE00BD3QJR55,GBP,United Kingdom
FSJ.L,FISHER(JAMES)& SONS PLC,LSE,GB0003395000,GBP,United Kingdom
FSTA.L,FULLER SMITH & TURNER,LSE,GB00B1YPC344,GBP,United Kingdom
FSV.L,FIDELITY SPECIAL VALUES,LSE,GB00BWXC7Y93,GBP,United Kingdom
FTC.L,FILTRONIC,LSE AIM,GB0003362992,GBP,United Kingdom
FTD.L,FORESIGHT 3 VCT,LSE,GB00B3QF3772,GBP,United Kingdom
FTF.L,FORESIGHT 4 VCT,LSE,GB00B07YBS95,GBP,United Kingdom
FTSC.L,FORESIGHT SOLAR & INFRA VCT,LSE,GB00B8B31886,GBP,United Kingdom
FTSD.L,FORESIGHT SOLAR & INFRA VCT,LSE,GB00BYQ06Y75,GBP,United Kingdom
FTSV.L,FORESIGHT SOLAR & INFRA VCT,LSE,GB00B640GZ49,GBP,United Kingdom
FTV.L,FORESIGHT VCT PLC,LSE,GB00B68K3716,GBP,United Kingdom
FTVI.L,FORESIGHT VCT PLC,LSE,GB00B45M5X62,GBP,United Kingdom
FTVP.L,FORESIGHT VCT PLC,LSE,GB00B61K7Y37,GBP,United Kingdom
FUL.L,FULHAM SHORE PLC(THE),LSE AIM,GB00B9F8VG44,GBP,United Kingdom
FUM.L,FUTURA MEDICAL,LSE AIM,GB0033278473,GBP,United Kingdom
FUTR.L,FUTURE,LSE,GB0007239980,GBP,United Kingdom
FXI.L,FUSIONEX INTERNATIONAL PLC,LSE AIM,JE00B8BL8C53,GBP,United Kingdom
FXPO.L,FERREXPO PLC,LSE,GB00B1XH2C03,GBP,United Kingdom
G4M.L,GEAR 4 MUSIC (HLDGS) LTD,LSE AIM,GB00BW9PJQ87,GBP,United Kingdom
GACA.L,GENERAL ACCIDENT PLC,LSE,GB0003692737,GBP,United Kingdom
GACB.L,GENERAL ACCIDENT PLC,LSE,GB0003692513,GBP,United Kingdom
GAH.L,GABLE HLDGS INC,LSE AIM,KYG3705F1019,GBP,United Kingdom
GAL.L,GALANTAS GOLD CORP,LSE AIM,CA36315W2022,GBP,United Kingdom
GAMA.L,GAMMA COMMUNICATIONS PLC,LSE AIM,GB00BQS10J50,GBP,United Kingdom
GAN.L,GAN PLC,LSE AIM,GB00BGCC6189,GBP,United Kingdom
GAW.L,GAMES WORKSHOP GROUP,LSE,GB0003718474,GBP,United Kingdom
GBG.L,GB GROUP,LSE AIM,GB0006870611,GBP,United Kingdom
GBGR.L,GOLDBRIDGES GLOBAL RESOURCES PLC,LSE,GB00B015PT76,GBP,United Kingdom
GBP.L,GLOBAL PETROLEUM,LSE AIM,AU000000GBP6,GBP,United Kingdom
GBS.L,GOLD BULLION SECURITIES LIMITED,LSE,GB00B00FHZ82,GBP,United Kingdom
GCLA.L,GRUPO CLARIN SA,LSE,US40052A2096,GBP,United Kingdom
GCM.L,GCM RESOURCES PLC,LSE AIM,GB00B00KV284,GBP,United Kingdom
GCP.L,GCP INFRASTRUCTURE INVESTMENTS LTD,LSE,JE00B6173J15,GBP,United Kingdom
GDG.L,GREEN DRAGON GAS LTD,LSE,KYG409381053,GBP,United Kingdom
GDL.L,GREKA DRILLING LTD,LSE AIM,KYG411101002,GBP,United Kingdom
GDP.L,GOLDPLAT PLC,LSE AIM,GB00B0HCWM45,GBP,United Kingdom
GDR.L,GENEDRIVE PLC,LSE AIM,GB00B1VKB244,GBP,United Kingdom
GDWN.L,GOODWIN,LSE,GB0003781050,GBP,United Kingdom
GEC.L,GENERAL ELECTRIC CO.,LSE,US3696041033,GBP,United Kingdom
GED.L,GLOBAL ENERGY DEVELOPMENT,LSE AIM,GB0031461949,GBP,United Kingdom
GEEC.L,GREAT EASTERN ENERGY CORP,LSE,US39032T1060,GBP,United Kingdom
GEM.L,GEMFIELDS PLC,LSE AIM,GB00B0HX1083,GBP,United Kingdom
GEMD.L,GEM DIAMONDS LTD,LSE,VGG379591065,GBP,United Kingdom
GENL.L,GENEL ENERGY PLC,LSE,JE00B55Q3P39,GBP,United Kingdom
GFIN.L,GFINITY PLC,LSE AIM,GB00BT9QD572,GBP,United Kingdom
GFM.L,GRIFFIN MINING,LSE AIM,BMG319201049,GBP,United Kingdom
GFRD.L,GALLIFORD TRY PLC,LSE,GB00B3Y2J508,GBP,United Kingdom
GFS.L,G4S PLC,LSE,GB00B01FLG62,GBP,United Kingdom
GFTU.L,GRAFTON GROUP,LSE,IE00B00MZ448,GBP,United Kingdom
GGP.L,GREATLAND GOLD PLC,LSE AIM,GB00B15XDH89,GBP,United Kingdom
GHE.L,GRESHAM HOUSE,LSE AIM,GB0003887287,GBP,United Kingdom
GHEW.L,GRESHAM HOUSE,LSE AIM,GB00BPYP3515,GBP,United Kingdom
GHG.L,GEORGIA HEALTHCARE GROUP PLC,LSE,GB00BYSS4K11,GBP,United Kingdom
GHH.L,GOOCH & HOUSEGO PLC,LSE AIM,GB0002259116,GBP,United Kingdom
GHS.L,GRESHAM HOUSE STRATEGIC PLC,LSE AIM,GB00BYRH4982,GBP,United Kingdom
GHT.L,GRESHAM COMPUTING,LSE,GB0008808825,GBP,United Kingdom
GINV.L,GLOBAL INVACOM GROUP LTD,LSE AIM,SG2E91982768,GBP,United Kingdom
GIPO.L,GRAND GROUP INVESTMENT PLC,LSE AIM,KYG405631014,GBP,United Kingdom
GKN.L,GKN,LSE,GB0030646508,GBP,United Kingdom
GKP.L,GULF KEYSTONE PETROLEUM LTD,LSE,BMG4209G1087,GBP,United Kingdom
GLB.L,GLANBIA,LSE,IE0000669501,GBP,United Kingdom
GLE.L,M J GLEESON PLC,LSE,GB00BRKD9Z53,GBP,United Kingdom
GLEN.L,GLENCORE PLC,LSE,JE00B4T3BW64,GBP,United Kingdom
GLIF.L,GLI FINANCE LTD,LSE AIM,GB00B0CL3P62,GBP,United Kingdom
GLIS.L,GLI FINANCE LTD,LSE,GB00BYY7WT75,GBP,United Kingdom
GLIZ.L,GLI FINANCE LTD,LSE,GG00BTDYD136,GBP,United Kingdom
GLOO.L,GLOO NETWORKS PLC,LSE AIM,GB00BYVTYD43,GBP,United Kingdom
GLPR.L,GLOBAL PORTS INVESTMENTS PLC,LSE,US37951Q2021,GBP,United Kingdom
GLR.L,GALILEO RESOURCES PLC,LSE AIM,GB00B115T142,GBP,United Kingdom
GLS.L,GALASYS PLC,LSE AIM,JE00BKWBXC36,GBP,United Kingdom
GLTD.L,GLOBAL TELECOM HLDG SAE,LSE,US37953P2020,GBP,United Kingdom
GLTR.L,GLOBALTRANS INVESTMENT PLC,LSE,US37949E2046,GBP,United Kingdom
GMAA.L,GAMA AVIATION PLC,LSE AIM,GB00B3ZP1526,GBP,United Kingdom
GMD.L,GAME DIGITAL PLC,LSE,GB00BMP36W19,GBP,United Kingdom
GMR.L,GAMING REALMS PLC,LSE AIM,GB00BBHXD542,GBP,United Kingdom
GMRB.L,GENERAL MOTORS CORP,LSE,GB0003658282,GBP,United Kingdom
GMS.L,GULF MARINE SERVICES PLC,LSE,GB00BJVWTM27,GBP,United Kingdom
GNC.L,GREENCORE GROUP,LSE,IE0003864109,GBP,United Kingdom
GNK.L,GREENE KING,LSE,GB00B0HZP136,GBP,United Kingdom
GNS.L,GENUS,LSE,GB0002074580,GBP,United Kingdom
GOAL.L,GOALS SOCCER CENTRES,LSE AIM,GB00B0486M37,GBP,United Kingdom
GOG.L,GO-AHEAD GROUP,LSE,GB0003753778,GBP,United Kingdom
GOLD.L,RANDGOLD RESOURCES,LSE,US7523443098,GBP,United Kingdom
GOOD.L,GOOD ENERGY GROUP PLC,LSE AIM,GB0033600353,GBP,United Kingdom
GPOR.L,GREAT PORTLAND ESTATES PLC,LSE,GB00B01FLL16,GBP,United Kingdom
GPX.L,GULFSANDS PETROLEUM,LSE AIM,GB00B06VGC01,GBP,United Kingdom
GRA.L,GRAFENIA PLC,LSE AIM,GB0009638130,GBP,United Kingdom
GRG.L,GREGGS,LSE,GB00B63QSB39,GBP,United Kingdom
GRI.L,GRAINGER PLC,LSE,GB00B04V1276,GBP,United Kingdom
GRIT.L,GLOBAL RESOURCES INV TR PLC,LSE,GB00BCKFVJ45,GBP,United Kingdom
GRL.L,GOLDSTONE RESOURCES LTD,LSE AIM,JE00BRJ8YF63,GBP,United Kingdom
GRN.L,GREEN REIT PLC,LSE,IE00BBR67J55,GBP,United Kingdom
GROW.L,DRAPER ESPRIT PLC,LSE AIM,GB00BY7QYJ50,GBP,United Kingdom
GRPH.L,GRAPHENE NANOCHEM PLC,LSE AIM,GB00B9BBJ076,GBP,United Kingdom
GRTB.L,GUARANTY TRUST BANK,LSE,US40124Q2084,GBP,United Kingdom
GSH.L,GREEN & SMART HLDGS PLC,LSE AIM,JE00BYTQ7945,GBP,United Kingdom
GSK.L,GLAXOSMITHKLINE,LSE,GB0009252882,GBP,United Kingdom
GSR.L,GOLDEN SAINT RESOURCES LTD,LSE AIM,VGG3960L1085,GBP,United Kingdom
GSS.L,GENESIS EMERGING MARKETS FUND,LSE,GG00B4L0PD47,GBP,United Kingdom
GTC.L,GETECH GROUP,LSE AIM,GB00B0HZVP95,GBP,United Kingdom
GTLY.L,GATELEY HLDGS PLC,LSE AIM,GB00BXB07J71,GBP,United Kingdom
GUN.L,GUNSYND PLC,LSE AIM,GB00B4WKYH05,GBP,United Kingdom
GUS.L,GUSBOURNE PLC,LSE AIM,GB00B8TS4M09,GBP,United Kingdom
GUSC.L,GUSCIO PLC,LSE AIM,GB00BPT23R97,GBP,United Kingdom
GVC.L,GVC HLDGS PLC,LSE,IM00B5VQMV65,GBP,United Kingdom
GVP.L,GABELLI VALUE PLUS + TRUST PLC,LSE,GB00BTLJYS47,GBP,United Kingdom
GWI.L,GLOBALWORTH REAL ESTATE INVMTS LTD,LSE AIM,GG00B979FD04,GBP,United Kingdom
GWIK.L,GLENWICK PLC,LSE AIM,GB00B0RFL714,GBP,United Kingdom
GWMO.L,GREAT WESTERN MINING CORP PLC,LSE AIM,IE00B1FR8863,GBP,United Kingdom
GWP.L,GW PHARMACEUTICALS,LSE AIM,GB0030544687,GBP,United Kingdom
GYM.L,GYM GROUP PLC,LSE,GB00BZBX0P70,GBP,United Kingdom
HAIK.L,HAIKE CHEMICAL GROUP LTD,LSE AIM,KYG423181083,GBP,United Kingdom
HAL.L,HALOSOURCE INC,LSE AIM,USU4063G1077,GBP,United Kingdom
HALO.L,HALOSOURCE INC,LSE AIM,US40638H1086,GBP,United Kingdom
HALS.L,HALS-DEVELOPMENT PJSC,LSE,US40637J2042,GBP,United Kingdom
HAN.L,HANSA TRUST,LSE,GB0007879728,GBP,United Kingdom
HANA.L,HANSA TRUST,LSE,GB0007879835,GBP,United Kingdom
HAS.L,HAYS PLC,LSE,GB0004161021,GBP,United Kingdom
HAST.L,HENDERSON ALTERNATIVE STRAT TR PLC,LSE,GB0001216000,GBP,United Kingdom
HAT.L,H & T GROUP,LSE AIM,GB00B12RQD06,GBP,United Kingdom
HAWK.L,NIGHTHAWK ENERGY PLC,LSE AIM,GB00B156TD53,GBP,United Kingdom
HAYD.L,HAYDALE GRAPHENE INDUSTRIES PLC,LSE AIM,GB00BKWQ1135,GBP,United Kingdom
HAYT.L,HAYWARD TYLER GROUP PLC,LSE AIM,IM00B511CF53,GBP,United Kingdom
HBRN.L,HIBERNIA REIT PLC,LSE,IE00BGHQ1986,GBP,United Kingdom
HCFT.L,HIGHCROFT INVESTMENTS,LSE,GB0004254875,GBP,United Kingdom
HCM.L,HUTCHISON CHINA MEDITECH,LSE AIM,KYG4672N1016,GBP,United Kingdom
HDD.L,HARDIDE PLC,LSE AIM,GB00B069T034,GBP,United Kingdom
HDIV.L,HENDERSON DIVERSIFIED INCOME LTD,LSE,JE00B1Y1NS49,GBP,United Kingdom
HDT.L,HOLDERS TECHNOLOGY,LSE AIM,GB0004312350,GBP,United Kingdom
HDY.L,HARDY OIL & GAS,LSE,GB00B09MB366,GBP,United Kingdom
HEAD.L,HEADLAM GROUP,LSE,GB0004170089,GBP,United Kingdom
HEFT.L,HENDERSON EUROPEAN FOCUS TRUST PLC,LSE,GB0005268858,GBP,United Kingdom
HER.L,HERENCIA RESOURCES,LSE AIM,GB00B069DV22,GBP,United Kingdom
HFD.L,HALFORDS GROUP,LSE,GB00B012TP20,GBP,United Kingdom
HFEL.L,HENDERSON FAR EAST INCOME LTD,LSE,JE00B1GXH751,GBP,United Kingdom
HFG.L,HILTON FOOD GROUP PLC,LSE,GB00B1V9NW54,GBP,United Kingdom
HGG.L,HENDERSON GROUP PLC,LSE,JE00B3CM9527,GBP,United Kingdom
HGM.L,HIGHLAND GOLD MINING,LSE AIM,GB0032360173,GBP,United Kingdom
HGT.L,HG CAPITAL TRUST,LSE,GB0003921052,GBP,United Kingdom
HHI.L,HENDERSON HIGH INCOME TRUST,LSE,GB0009580571,GBP,United Kingdom
HHPD.L,HON HAI PRECISION INDUSTRY,LSE,US4380902019,GBP,United Kingdom
HHPG.L,HON HAI PRECISION INDUSTRY,LSE,US4380901029,GBP,United Kingdom
HHV.L,HARGREAVE HALE AIM VCT 1 PLC,LSE,GB00B02WHS05,GBP,United Kingdom
HHVT.L,HARGREAVE HALE AIM VCT 2 PLC,LSE,GB00B1GDYS53,GBP,United Kingdom
HICL.L,HICL INFRASTRUCTURE CO LTD,LSE,GB00B0T4LH64,GBP,United Kingdom
HID.L,HIDONG ESTATE,LSE,GB0004251863,GBP,United Kingdom
HIK.L,HIKMA PHARMACEUTICALS,LSE,GB00B0LCW083,GBP,United Kingdom
HILS.L,HILL & SMITH HLDGS,LSE,GB0004270301,GBP,United Kingdom
HINT.L,HENDERSON INTL INCOME TRUST PLC,LSE,GB00B3PHCS86,GBP,United Kingdom
HKLB.L,HONG KONG LAND HLDGS,LSE,BMG4587L1090,GBP,United Kingdom
HKLJ.L,HONG KONG LAND HLDGS,LSE,BMG4587L1090,GBP,United Kingdom
HL.L,HARGREAVES LANSDOWN PLC,LSE,GB00B1VZ0M25,GBP,United Kingdom
HLCL.L,HELICAL PLC,LSE,GB00B0FYMT95,GBP,United Kingdom
HLMA.L,HALMA,LSE,GB0004052071,GBP,United Kingdom
HLPD.L,HELLENIC PETROLEUM SA,LSE,US4233232036,GBP,United Kingdom
HML.L,HARVEST MINERALS LTD,LSE AIM,AU000XINEAB4,GBP,United Kingdom
HMLH.L,HML HLDGS PLC,LSE AIM,GB00B16DFY89,GBP,United Kingdom
HMSF.L,HIGHBRIDGE MULTI STRATEGY FD LTD,LSE,GB00B13YVW48,GBP,United Kingdom
HMSG.L,HMS HYDRAULIC MACH & SYS GRP PLC,LSE,US40425X4079,GBP,United Kingdom
HMSO.L,HAMMERSON PLC,LSE,GB0004065016,GBP,United Kingdom
HNE.L,HENDERSON EUROTRUST,LSE,GB0004199294,GBP,United Kingdom
HNL.L,HAGUE & LONDON OIL PLC,LSE AIM,GB00BSNM2916,GBP,United Kingdom
HNR.L,HIGHLANDS NATURAL RESOURCES PLC,LSE,GB00BWC4X262,GBP,United Kingdom
HNT.L,HUNTSWORTH,LSE,GB00B0CRWK29,GBP,United Kingdom
HOC.L,HOCHSCHILD MINING PLC,LSE,GB00B1FW5029,GBP,United Kingdom
HON.L,HONEYWELL INTERNATIONAL INC,LSE,US4385161066,GBP,United Kingdom
HONY.L,HONEYCOMB INVESTMENT TRUST PLC,LSE,GB00BYZV3G25,GBP,United Kingdom
HOT.L,HENDERSON OPPORTUNITIES TRUST PLC,LSE,GB0008536574,GBP,United Kingdom
HOTC.L,HOTEL CHOCOLAT GROUP PLC,LSE AIM,GB00BYZC3B04,GBP,United Kingdom
HPAC.L,HERMES PACIFIC INVESTMENTS PLC,LSE AIM,GB00BD02KZ12,GBP,United Kingdom
HR1A.L,HAZEL RENEWABLE ENERGY VCT 1 PLC,LSE,GB00B4L13999,GBP,United Kingdom
HR1O.L,HAZEL RENEWABLE ENERGY VCT 1 PLC,LSE,GB00B4M2G812,GBP,United Kingdom
HR2A.L,HAZEL RENEWABLE ENERGY VCT 2 PLC,LSE,GB00B4KWC525,GBP,United Kingdom
HR2O.L,HAZEL RENEWABLE ENERGY VCT 2 PLC,LSE,GB00B43GVJ82,GBP,United Kingdom
HRG.L,HOGG ROBINSON GROUP PLC,LSE,GB00B1CM8S45,GBP,United Kingdom
HRI.L,HERALD INVESTMENT TRUST,LSE,GB0004228648,GBP,United Kingdom
