symbol,FullName,Exchange,ISIN,Currency,Country
WWIB.OL,WILH. WILHELMSEN B,Oslo Børs,NO0010576010,NOK,Norway
XFAB.PA,X-FAB,Euronext Paris,BE0974310428,EUR,France
XHS.MI,XENIA,Euronext Growth Milan,IT0005568487,EUR,Italy
XIOR.BR,XIOR,Euronext Brussels,BE0974288202,EUR,Belgium
XPLRA.OL,XPLORA TECHNOLOGIE,Euronext Growth Oslo,NO0010895782,NOK,Norway
YACHT.MI,FERRETTI,Euronext Milan,IT0005383291,EUR,Italy
YAR.OL,YARA INTERNATIONAL,Oslo Børs,NO0010208051,NOK,Norway
YKY.MI,YAKKYO,Euronext Growth Milan,IT0005573966,EUR,Italy
YOLO.MI,YOLO GROUP,Euronext Growth Milan,IT0005495871,EUR,Italy
YOUNI.PA,YOUNITED FINANCIAL,Euronext Paris,LU2999653251,EUR,France
YOUNW.PA,YOUNITED FIN. WARR,Euronext Paris,LU2999660207,EUR,France
YRM.MI,ROSETTI MARINO,Euronext Growth Milan,IT0001017851,EUR,Italy
ZAL.OL,ZALARIS,Oslo Børs,NO0010708910,NOK,Norway
ZAP.OL,ZAPTEC,Oslo Børs,NO0010713936,NOK,Norway
ZEN.BR,ZENOBE GRAMME CERT,Euronext Brussels,BE0003809267,EUR,Belgium
ZENA.OL,ZENITH ENERGY,Euronext Growth Oslo,CA98936C8584,NOK,Norway
ZEST.MI,ZEST,Euronext Milan,IT0005013013,EUR,Italy
ZLNA.OL,ZELLUNA,Oslo Børs,NO0013524942,NOK,Norway
ZUC.MI,ZUCCHI,Euronext Milan,IT0005395071,EUR,Italy
ZV.MI,ZIGNAGO VETRO,Euronext Milan,IT0004171440,EUR,Italy
